160.2,1.0938,0.46875
160.14,1.0156,0.3125
160.13,1.0938,0.53125
160.09,1.0156,0.53125
160.06,1.0938,0.60938
160.05,1.0938,0.70313
160,0.84375,0.70313
159.95,1.2344,0.53125
159.89,1.0938,0.53125
159.81,1.0938,0.46875
159.75,1.1719,0.53125
159.69,1.1406,0.53125
159.66,0.92188,0.70313
159.66,1.0938,0.70313
159.66,1.0938,0.70313
159.64,1.0156,0.53125
159.63,1.0156,0.53125
159.63,1.0938,0.60938
159.59,0.875,0.46875
159.58,0.84375,0.53125
159.59,0.84375,0.70313
159.59,1.0156,0.53125
159.61,1.0938,0.53125
159.64,1.0938,0.53125
159.67,1.0938,0.46875
159.72,1.1406,0.53125
159.75,1.0938,0.39063
159.81,1.1719,0.53125
159.86,0.92188,0.53125
159.92,1.0938,0.53125
160.02,1.0938,0.70313
160.13,1.1719,0.70313
160.23,1.0938,0.70313
160.31,1.0938,0.60938
160.36,1.1719,0.46875
160.44,1.0938,0.60938
160.53,1.1719,0.53125
160.64,1.1719,0.60938
160.75,1.0156,0.46875
160.91,1.0938,0.60938
161.08,1.0938,0.78125
161.25,1.0938,0.70313
161.41,1.0938,0.60938
161.55,1.0938,0.60938
161.67,1.1406,0.53125
161.77,1.1719,0.53125
161.88,1.1719,0.60938
161.97,1.1719,0.60938
162.05,1.0938,0.53125
162.14,1.0938,0.53125
162.23,1.0938,0.53125
162.28,1.0938,0.53125
162.33,1.2344,0.60938
162.36,1.0938,0.46875
162.36,1.4063,0.3125
162.33,1.1406,0.3125
162.33,1.0938,0.39063
162.31,1.0938,0.3125
162.33,1.0938,0.53125
162.33,1.2344,0.39063
162.34,1.2344,0.46875
162.39,1.0938,0.53125
162.41,1.1719,0.46875
162.42,0.875,0.60938
162.41,0.70313,0.60938
162.38,0.84375,0.53125
162.33,0.78125,0.53125
162.31,0.84375,0.46875
162.31,1.0156,0.53125
162.31,1.0938,0.53125
162.33,1.0938,0.70313
162.3,1.0938,0.53125
162.27,1.1719,0.60938
162.22,1.1719,0.53125
162.14,1.0156,0.46875
162.06,1.0938,0.53125
161.98,1.0938,0.46875
161.89,1.0156,0.53125
161.81,1.0938,0.53125
161.75,0.84375,0.60938
161.67,0.875,0.53125
161.59,0.875,0.53125
161.48,0.875,0.3125
161.38,0.92188,0.3125
161.33,0.92188,0.53125
161.27,0.875,0.53125
161.2,0.875,0.46875
161.14,1.1719,0.46875
161.08,1.0938,0.53125
161.03,1.0156,0.60938
161,1.0938,0.70313
160.91,1.0938,0.3125
160.86,1.0938,0.53125
160.83,1.1719,0.60938
160.78,1.2344,0.60938
160.72,1.0938,0.5625
160.66,1.0938,0.60938
160.59,1.0938,0.53125
160.5,1.0938,0.39063
160.39,1.0938,0.3125
160.3,1.0938,0.53125
160.25,1.1719,0.78125
160.17,1.3125,0.53125
160.13,1.3125,0.53125
160.09,1.1719,0.53125
160.08,1.0938,0.70313
160.08,1.0938,0.70313
160.06,1.2344,0.53125
160.03,1.0938,0.53125
160.06,1.875,0.60938
160.05,1.1719,0.53125
160.05,1.1719,0.60938
160.05,0.875,0.60938
160.08,1,0.70313
160.11,0.85938,0.70313
160.19,1.0938,0.70313
160.28,1.0938,0.70313
160.36,1.0938,0.60938
160.45,1.0938,0.60938
160.53,0.92188,0.46875
160.64,1.0938,0.53125
160.78,1.0938,0.60938
160.86,1.0938,0.46875
160.94,1.0938,0.53125
161.06,1.1719,0.70313
161.17,1.1719,0.60938
161.2,1.1719,0.3125
161.27,1.2656,0.3125
161.36,1.1719,0.53125
161.45,1.0938,0.70313
161.52,1.0938,0.70313
161.55,1,0.70313
161.59,0.875,0.60938
161.64,0.92188,0.60938
161.63,1.1719,0.39063
161.59,1.0938,0.46875
161.55,1.0156,0.53125
161.48,1.0938,0.53125
161.47,1,0.70313
161.45,1.0156,0.60938
161.38,1.0156,0.39063
161.33,1.0156,0.53125
161.27,1.0938,0.46875
161.16,1.0156,0.3125
161.09,1.0938,0.53125
161.05,1.1719,0.39063
161,1.0938,0.39063
160.97,1.1719,0.53125
160.86,1.0938,0.39063
160.78,1.1719,0.53125
160.69,0.92188,0.5625
160.59,1.0156,0.46875
160.52,1.0938,0.53125
160.47,1.0938,0.53125
160.39,1.0156,0.46875
160.33,1.0156,0.5625
160.27,1.0938,0.5625
160.2,1.1719,0.5625
160.14,1.2344,0.46875
160.08,1.0938,0.53125
160.05,1.3125,0.60938
160.02,1.1719,0.78125
159.97,1,0.70313
159.95,1.2656,0.5625
159.95,1.2656,0.5625
159.94,1.0938,0.46875
159.97,1.1719,0.70313
159.98,1.0938,0.60938
160,1.1719,0.70313
160,1.0938,0.70313
159.98,1.1719,0.53125
159.97,1.1719,0.60938
159.97,1.3125,0.53125
159.98,1.1719,0.70313
159.97,1.1719,0.60938
159.95,1.2344,0.53125
159.94,1.2344,0.53125
159.88,1.1719,0.46875
159.84,1.0938,0.60938
159.78,1.0938,0.53125
159.72,1.0938,0.53125
159.67,1.0938,0.53125
159.7,1.3125,0.875
159.69,1.2656,0.60938
159.67,1.1719,0.60938
159.66,1.0938,0.53125
159.63,0.78125,0.53125
159.67,0.70313,0.85938
159.7,0.85938,0.70313
159.75,1.0938,0.60938
159.8,0.92188,0.60938
159.88,1.0938,0.60938
159.94,1.1719,0.60938
160.02,1.2656,0.53125
160.08,1.0938,0.46875
160.14,1.0938,0.46875
160.22,1.0938,0.5625
160.31,1.2656,0.60938
160.38,1.1719,0.53125
160.45,1.0938,0.70313
160.52,0.92188,0.60938
160.59,1,0.70313
160.61,0.875,0.53125
160.64,1.0938,0.53125
160.67,1.2344,0.53125
160.7,1.1719,0.60938
160.72,1.0938,0.60938
160.7,0.92188,0.53125
160.72,0.78125,0.53125
160.8,1.2656,0.70313
160.81,1.1719,0.46875
160.8,1.0938,0.39063
160.8,1.0156,0.46875
160.77,1.0938,0.53125
160.73,1.0938,0.46875
160.7,1.0938,0.53125
160.69,1.0938,0.60938
160.67,1.0938,0.53125
160.69,1,0.70313
160.69,1.2344,0.53125
160.66,1.0156,0.46875
160.63,1.0938,0.53125
160.56,0.875,0.53125
160.55,0.84375,0.70313
160.52,1,0.70313
160.44,1.0938,0.53125
160.36,1.0938,0.53125
160.27,0.875,0.46875
160.17,0.92188,0.60938
160.11,1.0156,0.53125
160.03,1.1406,0.53125
159.98,1.2344,0.53125
159.95,1.2344,0.53125
159.84,1.0938,0.3125
159.75,1.0938,0.3125
159.69,1.0938,0.39063
159.61,1.0156,0.3125
159.58,1.0938,0.53125
159.56,1.0938,0.53125
159.55,1.1406,0.60938
159.58,1.2344,0.70313
159.61,1.0938,0.60938
159.66,1.0938,0.70313
159.7,1.0938,0.70313
159.73,0.92188,0.53125
159.73,0.92188,0.46875
159.72,0.875,0.46875
159.75,1.1719,0.46875
159.81,1.4063,0.53125
159.89,1.2656,0.53125
159.97,1.2656,0.53125
160.03,1.1719,0.53125
160.09,1.0938,0.60938
160.13,1.0156,0.53125
160.19,1.0938,0.70313
160.2,1.0938,0.46875
160.2,1.0156,0.53125
160.16,1.0938,0.3125
160.17,0.92188,0.78125
160.14,0.875,0.60938
160.13,0.92188,0.60938
160.11,1.0938,0.46875
160.13,0.92188,0.70313
160.14,1.0938,0.70313
160.16,1.1719,0.70313
160.11,1.0938,0.53125
160.08,1.2344,0.53125
160.02,0.92188,0.53125
159.97,1.0156,0.46875
159.91,0.875,0.53125
159.88,1.0938,0.53125
159.88,1.0938,0.53125
159.89,1.0156,0.53125
159.91,1.0938,0.53125
159.89,1.0938,0.3125
159.92,1.2656,0.48438
159.95,1.1719,0.53125
159.95,1.0938,0.53125
159.94,1.1719,0.39063
159.94,1.1719,0.46875
159.95,1.2656,0.48438
159.97,1.2344,0.53125
159.97,1.0938,0.60938
159.94,0.92188,0.53125
159.89,0.84375,0.53125
159.83,0.92188,0.3125
159.83,1.0938,0.5625
159.75,1.0938,0.39063
159.7,1.1719,0.39063
159.66,1.1719,0.39063
159.61,0.875,0.39063
159.58,0.92188,0.53125
159.56,1.0938,0.46875
159.56,0.92188,0.53125
159.55,1.0156,0.53125
159.52,1.0938,0.46875
159.5,1.2344,0.46875
159.45,1.0938,0.46875
159.42,1.1719,0.53125
159.42,1.2344,0.60938
159.41,1.0156,0.53125
159.39,1.0156,0.60938
159.38,1.1406,0.70313
159.33,1.2344,0.53125
159.25,1.3125,0.39063
159.19,1.2656,0.53125
159.13,1.1719,0.53125
159.11,1.0938,0.70313
159.09,1.1719,0.60938
159.06,1.0156,0.5625
159.06,1.0938,0.70313
159.03,1.0156,0.53125
158.98,1.0938,0.39063
159.03,1.1719,0.70313
159.03,1.3125,0.53125
159.03,1.1719,0.53125
158.98,1.0938,0.46875
158.97,1.0938,0.5625
159,1.0938,0.60938
158.98,0.92188,0.39063
158.98,1.0156,0.46875
159.02,1.0938,0.53125
159.06,1.0938,0.70313
159.08,1,0.70313
159.06,1.0938,0.53125
158.98,1.3125,0.3125
158.92,1.2656,0.3125
158.91,1.0938,0.53125
158.88,0.84375,0.53125
158.84,0.92188,0.53125
158.86,1.0938,0.60938
158.86,1.0156,0.60938
158.83,1.0156,0.53125
158.8,1.2344,0.53125
158.75,1.0938,0.53125
158.69,1.1719,0.39063
158.66,1.1719,0.53125
158.64,1.0938,0.60938
158.63,1.1406,0.60938
158.58,1.0938,0.53125
158.53,1.0938,0.53125
158.48,1.0938,0.39063
158.39,0.875,0.3125
158.38,1.0156,0.60938
158.39,1.0938,0.70313
158.36,1.0938,0.53125
158.36,1.1406,0.53125
158.38,1.0938,0.53125
158.39,1.0938,0.46875
158.45,1.0156,0.53125
158.53,1.0938,0.53125
158.64,1.0938,0.53125
158.78,1.0156,0.53125
158.92,1.0156,0.60938
159.06,1.0938,0.60938
159.2,1.0938,0.60938
159.33,1.0938,0.53125
159.45,1.1719,0.60938
159.58,1.0938,0.53125
159.7,1.0938,0.53125
159.78,1.0938,0.53125
159.84,0.92188,0.53125
159.89,0.875,0.53125
159.91,1.0938,0.3125
159.94,1.0156,0.53125
159.94,1.0156,0.39063
159.95,1.0938,0.5625
159.94,1.2656,0.5625
159.86,1.0938,0.39063
159.8,0.875,0.46875
159.73,1.0938,0.53125
159.67,1.0156,0.53125
159.63,0.875,0.60938
159.58,1.0156,0.46875
159.48,0.92188,0.39063
159.39,1.0938,0.3125
159.36,1.0938,0.53125
159.31,1.0938,0.53125
159.31,1.2344,0.70313
159.3,1.2344,0.70313
159.28,1.0938,0.60938
159.22,1.0938,0.39063
159.13,0.92188,0.46875
159.05,1.0938,0.46875
158.97,1.0156,0.53125
158.92,1.1719,0.70313
158.89,1.1719,0.60938
158.86,1.0938,0.53125
158.83,1.2344,0.53125
158.77,1.0938,0.46875
158.64,0.3125,0.39063
158.61,1.2344,0.53125
158.58,1.0156,0.53125
158.58,1.0938,0.60938
158.55,1.1719,0.39063
158.53,1.0938,0.46875
158.52,1.0938,0.46875
158.55,1,0.70313
158.59,0.92188,0.70313
158.63,1.1406,0.53125
158.67,1.2656,0.48438
158.7,1.0938,0.53125
158.69,1.0938,0.39063
158.67,1.0938,0.39063
158.69,1.0938,0.53125
158.7,1.0938,0.53125
158.72,1.0938,0.5625
158.75,1.1719,0.5625
158.7,1.0156,0.3125
158.72,1.1719,0.53125
158.73,1.2344,0.53125
158.75,1.2344,0.46875
158.77,1.0625,0.53125
158.78,1.0938,0.53125
158.81,1.0156,0.53125
158.8,1.0938,0.3125
158.8,1.0938,0.39063
158.81,1.0938,0.46875
158.84,1.0156,0.53125
158.88,1.2344,0.46875
158.88,1.1719,0.3125
158.91,1.3125,0.53125
158.97,1.1719,0.70313
159.03,1.1719,0.78125
159.06,1.1406,0.70313
159.05,1.0156,0.3125
159.05,1.2344,0.46875
159.09,1.1719,0.70313
159.13,1.0938,0.60938
159.16,1.0938,0.70313
159.16,1.0938,0.53125
159.2,1.0938,0.70313
159.2,0.92188,0.60938
159.22,0.85938,0.70313
159.23,1.0938,0.60938
159.23,1.0938,0.53125
159.25,1.2344,0.53125
159.27,1.0938,0.53125
159.28,1.2656,0.53125
159.31,1.2344,0.53125
159.34,1.2344,0.46875
159.34,1.2344,0.3125
159.42,1.2656,0.48438
159.42,1.0156,0.39063
159.42,0.875,0.39063
159.48,1,0.70313
159.53,1.0938,0.60938
159.53,1.0938,0.39063
159.52,1.0938,0.39063
159.53,1.0938,0.39063
159.61,1.1719,0.53125
159.67,1.0938,0.53125
159.72,1.1719,0.46875
159.77,1.0938,0.53125
159.83,1.0938,0.70313
159.88,1.0938,0.60938
159.89,1.0938,0.60938
159.89,1.1719,0.60938
159.88,1.1719,0.46875
159.86,1.0938,0.53125
159.86,0.92188,0.60938
159.84,1.0156,0.60938
159.83,1.0938,0.5625
159.75,1.0938,0.3125
159.72,0.92188,0.53125
159.67,1.0156,0.60938
159.61,1.2344,0.53125
159.56,1.2656,0.53125
159.5,1.2656,0.48438
159.45,1.1719,0.46875
159.41,1.0938,0.46875
159.39,1.0938,0.70313
159.38,1.0938,0.70313
159.38,1.2344,0.70313
159.34,1.1719,0.70313
159.33,1.0938,0.70313
159.27,0.875,0.60938
159.22,1.0938,0.53125
159.16,1.0938,0.3125
159.14,1.0938,0.53125
159.13,1.0938,0.53125
159.16,1.0938,0.78125
159.16,1.0938,0.60938
159.14,1.0938,0.5625
159.14,1.0938,0.70313
159.11,1,0.70313
159.09,1.0938,0.70313
159.03,1.1719,0.46875
159.03,1.1719,0.60938
159.05,0.92188,0.78125
159.06,1,0.78125
159.05,1.0938,0.70313
159.05,1.0938,0.70313
159.05,1,0.70313
159.05,1.0938,0.70313
158.98,1.0938,0.53125
158.94,1.0156,0.5625
158.89,1.0938,0.46875
158.89,1.0938,0.875
158.86,1.1719,0.78125
158.83,1.0938,0.70313
158.81,1.0938,0.70313
158.78,1.2344,0.70313
158.72,1.1719,0.60938
158.7,1.0938,0.78125
158.66,1.2656,0.5625
158.63,1.1719,0.46875
158.58,0.92188,0.46875
158.52,0.84375,0.46875
158.48,1.2344,0.39063
158.45,1.0938,0.39063
158.48,1.1406,0.53125
158.53,1.0156,0.60938
158.63,1.2344,0.70313
158.73,1.1719,0.70313
158.84,1.0156,0.60938
158.94,1.0938,0.53125
159.03,1.0938,0.53125
159.13,0.92188,0.3125
159.25,1.0938,0.39063
159.36,1.2344,0.39063
159.5,1.2344,0.53125
159.64,1.4063,0.53125
159.75,1.2656,0.53125
159.88,1.2344,0.53125
159.95,1.1406,0.53125
